FAST,ORB,MAT_FLANN,SEL_KNN,6,7.14812,12.338,5.18984
FAST,ORB,MAT_FLANN,SEL_KNN,7,16.4239,13.7099,-2.71402
FAST,ORB,MAT_FLANN,SEL_KNN,8,18.7875,12.9162,-5.87131
FAST,ORB,MAT_FLANN,SEL_KNN,9,15.8894,12.3288,-3.56054
FAST,ORB,MAT_FLANN,SEL_KNN,10,13.7297,12.8653,-0.864372
FAST,ORB,MAT_FLANN,SEL_KNN,11,9.79196,11.9748,2.18283
FAST,ORB,MAT_FLANN,SEL_KNN,12,9.20506,11.2036,1.99856
FAST,ORB,MAT_FLANN,SEL_KNN,13,9.22307,11.848,2.62494
FAST,ORB,MAT_FLANN,SEL_KNN,14,10.9678,10.7766,-0.191152
FAST,ORB,MAT_FLANN,SEL_KNN,15,8.09422,10.3912,2.29701
FAST,ORB,MAT_FLANN,SEL_KNN,16,8.81392,9.97377,1.15985
FAST,ORB,MAT_FLANN,SEL_KNN,17,9.8514,9.25534,-0.596065
FAST,ORB,MAT_FLANN,SEL_KNN,18,8.30978,11.3089,2.99914
SHITOMASI,BRISK,MAT_BF,SEL_KNN,1,12.9722,13.9019,0.929763
SHITOMASI,BRISK,MAT_BF,SEL_KNN,2,12.264,12.9876,0.72357
SHITOMASI,BRISK,MAT_BF,SEL_KNN,3,13.9161,13.2474,-0.668687
SHITOMASI,BRISK,MAT_BF,SEL_KNN,4,11.3839,12.8899,1.50606
SHITOMASI,BRISK,MAT_BF,SEL_KNN,5,10.5178,13.4476,2.92977
SHITOMASI,BRISK,MAT_BF,SEL_KNN,6,7.14812,13.5266,6.37845
SHITOMASI,BRISK,MAT_BF,SEL_KNN,7,16.4239,12.7172,-3.7067
SHITOMASI,BRISK,MAT_BF,SEL_KNN,8,18.7875,13.712,-5.07555
SHITOMASI,BRISK,MAT_BF,SEL_KNN,9,15.8894,11.5126,-4.37676
SHITOMASI,BRISK,MAT_BF,SEL_KNN,10,13.7297,13.456,-0.273622
SHITOMASI,BRISK,MAT_BF,SEL_KNN,11,9.79196,11.9816,2.18961
SHITOMASI,BRISK,MAT_BF,SEL_KNN,12,9.20506,11.8135,2.60844
SHITOMASI,BRISK,MAT_BF,SEL_KNN,13,9.22307,12.0367,2.81362
SHITOMASI,BRISK,MAT_BF,SEL_KNN,14,10.9678,11.342,0.374245
SHITOMASI,BRISK,MAT_BF,SEL_KNN,15,8.09422,9.07784,0.983627
SHITOMASI,BRISK,MAT_BF,SEL_KNN,16,8.81392,10.4612,1.64732
SHITOMASI,BRISK,MAT_BF,SEL_KNN,17,9.8514,11.6823,1.83092
SHITOMASI,BRISK,MAT_BF,SEL_KNN,18,8.30978,9.73863,1.42885
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,1,12.9722,14.0747,1.10256
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,2,12.264,13.8102,1.54617
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,3,13.9161,11.7319,-2.18423
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,4,11.3839,13.6007,2.21688
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,5,10.5178,12.3,1.78219
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,6,7.14812,13.2703,6.12221
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,7,16.4239,21.3557,4.93179
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,8,18.7875,12.5199,-6.2676
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,9,15.8894,11.6077,-4.28166
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,10,13.7297,13.6717,-0.058003
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,11,9.79196,11.7805,1.98856
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,12,9.20506,11.7604,2.55529
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,13,9.22307,11.7545,2.53142
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,14,10.9678,11.6524,0.684666
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,15,8.09422,11.2953,3.20112
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,16,8.81392,11.5174,2.70344
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,17,9.8514,11.1869,1.33546
SHITOMASI,BRIEF,MAT_BF,SEL_KNN,18,8.30978,7.96939,-0.340385
SHITOMASI,SIFT,MAT_BF,SEL_KNN,1,12.9722,14.2804,1.30826
SHITOMASI,SIFT,MAT_BF,SEL_KNN,2,12.264,12.9004,0.636409
SHITOMASI,SIFT,MAT_BF,SEL_KNN,3,13.9161,11.6087,-2.30748
SHITOMASI,SIFT,MAT_BF,SEL_KNN,4,11.3839,12.9209,1.53707
SHITOMASI,SIFT,MAT_BF,SEL_KNN,5,10.5178,12.1886,1.67078
SHITOMASI,SIFT,MAT_BF,SEL_KNN,6,7.14812,13.0553,5.90723
SHITOMASI,SIFT,MAT_BF,SEL_KNN,7,16.4239,12.6612,-3.76275
SHITOMASI,SIFT,MAT_BF,SEL_KNN,8,18.7875,12.1376,-6.64991
SHITOMASI,SIFT,MAT_BF,SEL_KNN,9,15.8894,11.9899,-3.89951
SHITOMASI,SIFT,MAT_BF,SEL_KNN,10,13.7297,13.5009,-0.228776
SHITOMASI,SIFT,MAT_BF,SEL_KNN,11,9.79196,12.1076,2.31564
SHITOMASI,SIFT,MAT_BF,SEL_KNN,12,9.20506,11.8967,2.69165
SHITOMASI,SIFT,MAT_BF,SEL_KNN,13,9.22307,11.6227,2.39966
SHITOMASI,SIFT,MAT_BF,SEL_KNN,14,10.9678,10.9335,-0.0342214
SHITOMASI,SIFT,MAT_BF,SEL_KNN,15,8.09422,12.5287,4.43447
SHITOMASI,SIFT,MAT_BF,SEL_KNN,16,8.81392,10.68,1.86611
SHITOMASI,SIFT,MAT_BF,SEL_KNN,17,9.8514,10.7884,0.936973
SHITOMASI,SIFT,MAT_BF,SEL_KNN,18,8.30978,9.52513,1.21535
HARRIS,BRISK,MAT_BF,SEL_KNN,1,12.9722,10.9082,-2.06394
HARRIS,BRISK,MAT_BF,SEL_KNN,2,12.264,10.195,-2.06901
HARRIS,BRISK,MAT_BF,SEL_KNN,3,13.9161,-80.8525,-94.7687
HARRIS,BRISK,MAT_BF,SEL_KNN,4,11.3839,11.5792,0.195365
HARRIS,BRISK,MAT_BF,SEL_KNN,5,10.5178,-inf,-inf
HARRIS,BRISK,MAT_BF,SEL_KNN,6,7.14812,12.9945,5.84637
HARRIS,BRISK,MAT_BF,SEL_KNN,7,16.4239,12.2395,-4.18442
HARRIS,BRISK,MAT_BF,SEL_KNN,8,18.7875,28.9604,10.1729
HARRIS,BRISK,MAT_BF,SEL_KNN,9,15.8894,nan,nan
HARRIS,BRISK,MAT_BF,SEL_KNN,10,13.7297,-inf,-inf
HARRIS,BRISK,MAT_BF,SEL_KNN,11,9.79196,11.7414,1.94947
HARRIS,BRISK,MAT_BF,SEL_KNN,12,9.20506,11.6948,2.48975
HARRIS,BRISK,MAT_BF,SEL_KNN,13,9.22307,568.322,559.099
HARRIS,BRISK,MAT_BF,SEL_KNN,14,10.9678,7.72144,-3.24632
HARRIS,BRISK,MAT_BF,SEL_KNN,15,8.09422,-12.639,-20.7333
HARRIS,BRISK,MAT_BF,SEL_KNN,16,8.81392,6.33929,-2.47463
HARRIS,BRISK,MAT_BF,SEL_KNN,17,9.8514,12.5848,2.73344
HARRIS,BRISK,MAT_BF,SEL_KNN,18,8.30978,-inf,-inf
HARRIS,FREAK,MAT_BF,SEL_KNN,1,12.9722,9.74953,-3.22263
HARRIS,FREAK,MAT_BF,SEL_KNN,2,12.264,10.586,-1.67804
HARRIS,FREAK,MAT_BF,SEL_KNN,3,13.9161,-10.295,-24.2112
HARRIS,FREAK,MAT_BF,SEL_KNN,4,11.3839,12.1284,0.744541
HARRIS,FREAK,MAT_BF,SEL_KNN,5,10.5178,89.8332,79.3154
HARRIS,FREAK,MAT_BF,SEL_KNN,6,7.14812,13.5907,6.44259
HARRIS,FREAK,MAT_BF,SEL_KNN,7,16.4239,13.6036,-2.82029
HARRIS,FREAK,MAT_BF,SEL_KNN,8,18.7875,12.9162,-5.87131
HARRIS,FREAK,MAT_BF,SEL_KNN,9,15.8894,nan,nan
HARRIS,FREAK,MAT_BF,SEL_KNN,10,13.7297,10.2931,-3.43655
HARRIS,FREAK,MAT_BF,SEL_KNN,11,9.79196,11.7414,1.94947
HARRIS,FREAK,MAT_BF,SEL_KNN,12,9.20506,11.6948,2.48975
HARRIS,FREAK,MAT_BF,SEL_KNN,13,9.22307,13.4327,4.20966
HARRIS,FREAK,MAT_BF,SEL_KNN,14,10.9678,nan,nan
HARRIS,FREAK,MAT_BF,SEL_KNN,15,8.09422,-25.2781,-33.3723
HARRIS,FREAK,MAT_BF,SEL_KNN,16,8.81392,6.64741,-2.16651
HARRIS,FREAK,MAT_BF,SEL_KNN,17,9.8514,nan,nan
HARRIS,FREAK,MAT_BF,SEL_KNN,18,8.30978,nan,nan
HARRIS,SIFT,MAT_BF,SEL_KNN,1,12.9722,10.9082,-2.06394
HARRIS,SIFT,MAT_BF,SEL_KNN,2,12.264,63.8475,51.5835
HARRIS,SIFT,MAT_BF,SEL_KNN,3,13.9161,-80.8525,-94.7687
HARRIS,SIFT,MAT_BF,SEL_KNN,4,11.3839,11.5792,0.195365
HARRIS,SIFT,MAT_BF,SEL_KNN,5,10.5178,13.6432,3.12539
HARRIS,SIFT,MAT_BF,SEL_KNN,6,7.14812,27.8744,20.7263
HARRIS,SIFT,MAT_BF,SEL_KNN,7,16.4239,13.497,-2.92693
HARRIS,SIFT,MAT_BF,SEL_KNN,8,18.7875,17.6204,-1.16714
HARRIS,SIFT,MAT_BF,SEL_KNN,9,15.8894,3.93864,-11.9507
HARRIS,SIFT,MAT_BF,SEL_KNN,10,13.7297,-13.4405,-27.1702
HARRIS,SIFT,MAT_BF,SEL_KNN,11,9.79196,11.4377,1.64572
HARRIS,SIFT,MAT_BF,SEL_KNN,12,9.20506,11.6948,2.48975
HARRIS,SIFT,MAT_BF,SEL_KNN,13,9.22307,13.4327,4.20966
HARRIS,SIFT,MAT_BF,SEL_KNN,14,10.9678,5.66097,-5.3068
HARRIS,SIFT,MAT_BF,SEL_KNN,15,8.09422,-inf,-inf
HARRIS,SIFT,MAT_BF,SEL_KNN,16,8.81392,7.29175,-1.52218
HARRIS,SIFT,MAT_BF,SEL_KNN,17,9.8514,12.5848,2.73344
HARRIS,SIFT,MAT_BF,SEL_KNN,18,8.30978,-inf,-inf
BRISK,BRISK,MAT_BF,SEL_KNN,1,12.9722,13.4086,0.436449
